sourceId,behaviorId,disposition,rationale,owner
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L255","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L256","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L261","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L262","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L267","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L268","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L271","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L37","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L38","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L39","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L40","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L41","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L42","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L43","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L44","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L45","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L46","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L47","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L48","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L49","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L50","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L51","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L52","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L53","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L54","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L56","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L66","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L72","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L80","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L87","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L88","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L93","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/parameters.test.ts:L96","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/question.test.ts:L104","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/question.test.ts:L35","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/question.test.ts:L85","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/read.test.ts:L153","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/read.test.ts:L317","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/read.test.ts:L329","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/read.test.ts:L370","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/read.test.ts:L576","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/read.test.ts:L593","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/registry.test.ts:L159","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/registry.test.ts:L71","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/repo_clone.test.ts:L80","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/repo_overview.test.ts:L45","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/shell.test.ts:L1083","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/shell.test.ts:L1194","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/shell.test.ts:L173","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/shell.test.ts:L214","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/skill.test.ts:L33","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L124","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L732","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L733","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L738","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L745","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L756","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/task.test.ts:L763","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/tool-define.test.ts:L24","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/truncation.test.ts:L112","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/truncation.test.ts:L226","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/truncation.test.ts:L23","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/truncation.test.ts:L235","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/truncation.test.ts:L24","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/truncation.test.ts:L98","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/webfetch.test.ts:L40","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L11","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L12","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L16","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L31","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L35","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L39","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L46","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L52","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/websearch.test.ts:L64","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L173","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L188","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L252","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L265","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L59","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L60","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/tool/write.test.ts:L97","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/data-url.test.ts:L11","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/data-url.test.ts:L15","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/data-url.test.ts:L4","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/data-url.test.ts:L5","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L18","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L27","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L40","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L54","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L6","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L61","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/error.test.ts:L7","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L100","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L113","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L132","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L151","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L17","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L175","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L176","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L185","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L192","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L202","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L203","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L213","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L221","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L228","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L24","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L244","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L245","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L256","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L264","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L265","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L275","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L286","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L300","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L311","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L312","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"opencode_fork:apps/opencode_fork/packages/opencode/test/util/filesystem.test.ts:L323","behavior:electron-windows-dialogs-deep-links-security-process-lifecycle-packaging","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
